repo,file_path,class_name,comment_text,level,start_line,end_line,commit_hash,commit_date,commit_message
spring-framework,spring-core/src/main/java/org/springframework/aot/hint/RuntimeHints.java,RuntimeHints,"/**
 * Gather hints that can be used to optimize the application runtime.
 *
 * <p>Use of reflection can be recorded for individual members of a type, as
 * well as broader {@linkplain MemberCategory member categories}. Access to
 * resources can be specified using patterns or the base name of a resource
 * bundle.
 *
 * <p>Hints that require the need for Java serialization of proxies can be
 * recorded as well.
 *
 * @author Stephane Nicoll
 * @author Janne Valkealahti
 * @since 6.0
 */",class,19,33,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-core/src/main/java/org/springframework/aot/hint/ExecutableHint.java,ExecutableHint,"/**
 * A hint that describes the need for reflection on a {@link Method} or
 * {@link Constructor}.
 *
 * @author Stephane Nicoll
 * @since 6.0
 */",class,31,37,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-core/src/main/java/org/springframework/aot/hint/ExecutableHint.java,Builder,"/**
	 * Builder for {@link ExecutableHint}.
	 */",class,108,110,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-core/src/main/java/org/springframework/aot/hint/MemberHint.java,MemberHint,"/**
 * Base hint that describes the need for reflection on a {@link Member}.
 *
 * @author Stephane Nicoll
 * @since 6.0
 */",class,21,26,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-core/src/main/java/org/springframework/aot/hint/FieldHint.java,FieldHint,"/**
 * A hint that describes the need for reflection on a {@link Field}.
 *
 * @author Stephane Nicoll
 * @since 6.0
 */",class,21,26,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-core/src/main/java/org/springframework/aot/hint/AbstractTypeReference.java,AbstractTypeReference,"/**
 * Base {@link TypeReference} implementation that ensures consistent behaviour
 * for {@code equals()}, {@code hashCode()}, and {@code toString()} based on
 * the {@linkplain #getCanonicalName() canonical name}.
 *
 * @author Stephane Nicoll
 * @since 6.0
 */",class,23,30,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-core/src/main/java/org/springframework/aot/hint/SimpleTypeReference.java,SimpleTypeReference,"/**
 * A {@link TypeReference} based on fully qualified name.
 *
 * @author Stephane Nicoll
 * @since 6.0
 */",class,27,32,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-core/src/main/java/org/springframework/aot/hint/BindingReflectionHintsRegistrar.java,BindingReflectionHintsRegistrar,"/**
 * Register the necessary reflection hints so that the specified type can be
 * bound at runtime. Fields, constructors, properties, and record components
 * are registered, except for a set of types like those in the {@code java.}
 * package where just the type is registered. Types are discovered transitively
 * on properties and record components, and generic types are registered as well.
 *
 * @author Sebastien Deleuze
 * @since 6.0
 */",class,42,51,7635ac38f612c8eb6c7cdcbac999846a5761e535,2025-09-22 17:59:49 +0200,Use uppercase for classpath-related static final field names
spring-framework,spring-core/src/main/java/org/springframework/aot/hint/BindingReflectionHintsRegistrar.java,KotlinDelegate,"/**
	 * Inner class to avoid a hard dependency on Kotlin at runtime.
	 */",class,216,218,7635ac38f612c8eb6c7cdcbac999846a5761e535,2025-09-22 17:59:49 +0200,Use uppercase for classpath-related static final field names
spring-framework,spring-core/src/main/java/org/springframework/aot/hint/ReflectionHints.java,ReflectionHints,"/**
 * Gather the need for reflection at runtime.
 *
 * @author Stephane Nicoll
 * @author Phillip Webb
 * @author Andy Wilkinson
 * @author Sebastien Deleuze
 * @since 6.0
 */",class,35,43,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-core/src/main/java/org/springframework/aot/hint/ResourceBundleHint.java,ResourceBundleHint,"/**
 * A hint that describes the need to access a {@link ResourceBundle}.
 *
 * @author Stephane Nicoll
 * @author Brian Clozel
 * @since 6.0
 */",class,24,30,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-core/src/main/java/org/springframework/aot/hint/ResourceBundleHint.java,Builder,"/**
	 * Builder for {@link ResourceBundleHint}.
	 */",class,68,70,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-core/src/main/java/org/springframework/aot/hint/ResourcePatternHint.java,ResourcePatternHint,"/**
 * A hint that describes resources that should be made available at runtime.
 *
 * <p>Each pattern may be a simple path which has a one-to-one mapping to a
 * resource on the classpath, or alternatively may contain the special
 * {@code *} character to indicate a wildcard match. For example:
 * <ul>
 *     <li>""file.properties"": matches just the {@code file.properties}
 *         file at the root of the classpath.</li>
 *     <li>""com/example/file.properties"": matches just the
 *         {@code file.properties} file in {@code com/example/}.</li>
 *     <li>""*.properties"": matches all the files with a {@code .properties}
 *         extension at the root of the classpath.</li>
 *     <li>""com/example/*.properties"": matches all the files with a {@code .properties}
 *         extension in {@code com/example/}.</li>
 *     <li>""com/example/{@literal **}"": matches all the files in {@code com/example/}
 *         and its child directories at any depth.</li>
 *     <li>""com/example/{@literal **}/*.properties"": matches all the files with a {@code .properties}
 *         extension in {@code com/example/} and its child directories at any depth.</li>
 * </ul>
 *
 * <p>A resource pattern must not start with a slash ({@code /}) unless it is the
 * root directory.
 *
 * @author Stephane Nicoll
 * @author Brian Clozel
 * @author Sebastien Deleuze
 * @author Sam Brannen
 * @since 6.0
 */",class,26,55,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-core/src/main/java/org/springframework/aot/hint/JdkProxyHint.java,JdkProxyHint,"/**
 * A hint that describes the need for a JDK interface-based {@link Proxy}.
 *
 * @author Stephane Nicoll
 * @author Brian Clozel
 * @since 6.0
 */",class,27,33,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-core/src/main/java/org/springframework/aot/hint/JdkProxyHint.java,Builder,"/**
	 * Builder for {@link JdkProxyHint}.
	 */",class,91,93,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-core/src/main/java/org/springframework/aot/hint/ProxyHints.java,ProxyHints,"/**
 * Gather the need for using proxies at runtime.
 *
 * @author Stephane Nicoll
 * @since 6.0
 */",class,24,29,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-core/src/main/java/org/springframework/aot/nativex/substitution/Target_ClassFinder.java,Target_ClassFinder,"/**
 * Allow to reference {@code com.sun.beans.finder.ClassFinder} from
 * {@link Target_Introspector}.
 *
 * TODO Remove once Spring Framework requires GraalVM 23.0+, see <a href=""https://github.com/oracle/graal/pull/5224"">graal#5224</a>.
 *
 * @author Sebastien Deleuze
 * @since 6.0
 */",class,22,30,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-core/src/main/java/org/springframework/aot/nativex/substitution/Target_Introspector.java,Target_Introspector,"/**
 * {@link java.beans.Introspector} substitution with a refined {@code findCustomizerClass} implementation
 * designed to avoid thousands of AWT classes to be included in the native image.
 *
 * TODO Remove once Spring Framework requires GraalVM 23.0+, see <a href=""https://github.com/oracle/graal/pull/5224"">graal#5224</a>.
 *
 * @author Sebastien Deleuze
 * @since 6.0
 */",class,24,32,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-core/src/main/java/org/springframework/aot/nativex/feature/PreComputeFieldFeature.java,PreComputeFieldFeature,"/**
 * GraalVM {@link Feature} that substitutes boolean field values that match certain patterns
 * with values pre-computed ahead-of-time without causing class build-time initialization.
 *
 * <p>It is possible to pass <pre style=""code"">-Dspring.native.precompute.log=verbose</pre> as a
 * <pre style=""code"">native-image</pre> compiler build argument to display detailed logs
 * about pre-computed fields.</p>
 *
 * @author Sebastien Deleuze
 * @author Phillip Webb
 * @since 6.0
 */",class,25,36,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-core/src/main/java/org/springframework/aot/nativex/feature/ThrowawayClassLoader.java,ThrowawayClassLoader,"/**
 * {@link ClassLoader} used to load classes without causing build-time
 * initialization.
 *
 * @author Phillip Webb
 * @since 6.0
 */",class,24,30,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-core/src/main/java/org/springframework/aot/hint/support/FilePatternResourceHintsRegistrar.java,FilePatternResourceHintsRegistrar,"/**
 * Register the necessary resource hints for loading files from the classpath,
 * based on file name prefixes and file extensions with convenience to support
 * multiple classpath locations.
 *
 * <p>Only registers hints for matching classpath locations, which allows for
 * several locations to be provided without contributing unnecessary hints.
 *
 * @author Stephane Nicoll
 * @author Sam Brannen
 * @author Juergen Hoeller
 * @since 6.0
 */",class,30,42,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-core/src/main/java/org/springframework/aot/hint/support/FilePatternResourceHintsRegistrar.java,Builder,"/**
	 * Builder for {@link FilePatternResourceHintsRegistrar}.
	 * @since 6.0.12
	 */",class,142,145,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-core/src/main/java/org/springframework/aot/hint/support/ClassHintUtils.java,ClassHintUtils,"/**
 * Utilities for core hint inference on Spring-managed classes,
 * specifically for proxy types such as interface-based JDK proxies
 * and CGLIB-generated subclasses which need proxy/reflection hints.
 *
 * <p>Note that this class does not take specifics of Spring AOP or
 * any other framework arrangement into account. It just operates
 * on the JDK and CGLIB proxy facilities and their core conventions.
 *
 * @author Juergen Hoeller
 * @author Sebastien Deleuze
 * @since 6.0.3
 * @see org.springframework.aot.hint.ProxyHints
 * @see org.springframework.aot.hint.ReflectionHints
 */",class,27,41,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-core/src/main/java/org/springframework/aot/hint/support/PathMatchingResourcePatternResolverRuntimeHints.java,PathMatchingResourcePatternResolverRuntimeHints,"/**
 * {@link RuntimeHintsRegistrar} for {@link PathMatchingResourcePatternResolver}.
 * @author Brian Clozel
 */",class,26,29,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-core/src/main/java/org/springframework/aot/hint/support/SpringFactoriesLoaderRuntimeHints.java,SpringFactoriesLoaderRuntimeHints,"/**
 * {@link RuntimeHintsRegistrar} to register hints for {@code spring.factories}.
 *
 * @author Brian Clozel
 * @author Phillip Webb
 * @since 6.0
 * @see SpringFactoriesLoader
 */",class,33,40,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-core/src/main/java/org/springframework/aot/hint/support/KotlinDetectorRuntimeHints.java,KotlinDetectorRuntimeHints,"/**
 * {@link RuntimeHintsRegistrar} to register hints for {@link org.springframework.core.KotlinDetector}.
 *
 * @author Brian Clozel
 * @since 6.1
 */",class,25,30,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-core/src/main/java/org/springframework/aot/hint/support/SpringPropertiesRuntimeHints.java,SpringPropertiesRuntimeHints,"/**
 * {@link RuntimeHintsRegistrar} to register hints for {@link org.springframework.core.SpringProperties}.
 *
 * @author Brian Clozel
 * @since 6.1
 */",class,24,29,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-core/src/main/java/org/springframework/aot/hint/support/ObjectToObjectConverterRuntimeHints.java,ObjectToObjectConverterRuntimeHints,"/**
 * {@link RuntimeHintsRegistrar} to register hints for popular conventions in
 * {@code org.springframework.core.convert.support.ObjectToObjectConverter}.
 *
 * @author Sebastien Deleuze
 * @author Sam Brannen
 * @since 6.0
 */",class,33,40,7ea619aefb91c47306591cda963b23901926b27b,2025-07-09 12:56:33 +0200,Merge branch '6.2.x'
spring-framework,spring-core/src/main/java/org/springframework/aot/hint/predicate/RuntimeHintsPredicates.java,RuntimeHintsPredicates,"/**
 * Static generator of predicates that test whether the given {@link RuntimeHints}
 * instance matches the expected behavior for reflection, resource, serialization,
 * or proxy generation.
 *
 * <p>This utility class can be used by {@link RuntimeHintsRegistrar} to conditionally
 * register hints depending on what's present already. This can also be used as a
 * testing utility for checking proper registration of hints:
 * <pre class=""code"">
 * Predicate&lt;RuntimeHints&gt; predicate = RuntimeHintsPredicates.reflection().onMethod(MyClass.class, ""someMethod"").invoke();
 * assertThat(predicate).accepts(runtimeHints);
 * </pre>
 *
 * @author Brian Clozel
 * @author Stephane Nicoll
 * @since 6.0
 */",class,26,42,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
